id,rating,text,date,version,platform
6fba9bef-f750-40b7-b085-7021020e2e96,4,Its been a nice app and a perfect game changer for my investment strategy.,2025-01-15,unknown,Android
2962d84e-9864-4cae-a79d-6f1fa2d433d7,5,"A Game-Changer for Investors! I've been using Liquide for a few months now, and it's truly transformed the way I approach investing. If you're looking to build wealth and make informed decisions, this app is a must-have. The best stock recommendations have been spot on, and I've been able to diversify my portfolio with confidence. Overall, Liquide is an essential tool for anyone serious about growing their wealth and staying ahead in the investment game. Highly recommend!",2025-01-15,1.3.3,Android
f0d9e424-5690-4fb6-bcf8-73e15605d7d2,5,Instant stock recommendations,2025-01-14,1.3.3,Android
0d56d38d-1d97-4835-9c57-d1d6d5c75cb9,5,Best stock exchange aap,2025-01-14,1.3.3,Android
2851b614-7e77-42c8-a239-9c4606c45dff,5,best application 👍,2025-01-14,1.3.3,Android
fd662ce2-4244-4efa-9984-4456307cc680,5,Give instant stock research and is best stock and trade recommendations,2025-01-14,unknown,Android
b69ff5bf-81d3-42c5-85c4-3fc022edae64,5,good,2025-01-14,1.3.3,Android
72e56318-72b7-47b5-b596-3f40eb162334,4,Good for Stock trading insights.,2025-01-14,1.3.3,Android
db8940b1-0512-4da9-94bf-670b939fb05d,5,Liquide provides with the best stock recommendation along with theinstant research of stocks.,2025-01-14,unknown,Android
777c6e99-2a92-4a00-88c6-82efa36c7b03,5,This app is phenomenal a totally game changer for instant research...this was recommended to me by friend and is tge best Stock recommended app,2025-01-14,1.3.3,Android
a298f069-f215-4efd-991e-c2ef3138a807,5,excellent,2025-01-14,1.3.3,Android
9714217f-ba46-4622-98a9-af98bd462015,5,good,2025-01-14,1.3.3,Android
6f09c091-4d20-49f9-bc8f-017175a0d923,5,amazing 🤩,2025-01-13,1.3.3,Android
cafb94c6-4c1f-4d92-bf58-cb307c5326be,5,mast,2025-01-13,1.3.3,Android
57f67e83-e938-4c1e-8b5c-a063bc060ab3,1,"I am loquide paid user , it's my honest review about this app ,this app giving only buy signal with short term, medium term,long term but issue is maximum calls are hitting stoploss.. I have lost more money due to blindly trust this app...",2025-01-13,1.3.3,Android
493a8905-2214-4a9c-b75d-66405992989a,4,good,2025-01-13,1.3.3,Android
017ccbba-1bc2-4f6b-a82e-20fdad956690,5,"The Liquide app is a game-changer for investors. Its focus on wealth management with best stock recommendations makes it a must-have for anyone in the market. The instant stock research and stock card insights are incredibly detailed and easy to follow. I also appreciate the accurate trade recommendations, which help in making informed decisions. Overall, it’s a fantastic tool for both beginners and seasoned investors. A seamless and efficient platform!""",2025-01-12,1.3.3,Android
c9c276cc-69b3-4a6d-8f6f-814c7a6e68f4,5,ok,2025-01-12,1.3.3,Android
aec6c02a-4f24-4ab4-a784-b2138df607d2,5,Good App,2025-01-12,1.3.3,Android
1c289144-1efb-4926-9779-a1e671996ce1,4,The design asthetics of this app is excellent. Got all the required info and neatly presented. Wondering why they din't have a direct discount broking app themselves for stocks and mutual funds instead of connecting to 3rd party brokers. I've would have preferred it for investment. But not good for trades / FO as the app response is slow at times.,2025-01-11,unknown,Android
7560f189-8c79-44b7-904e-3bc1426fb8ee,1,Bakwas app hain maine inke recommend stock main 5 time invest kiya sabhi loss m h,2025-01-11,1.3.3,Android
04f0d349-e072-4970-806e-3fc72caac3b6,5,liquide is good information app but coins is more costly,2025-01-11,1.3.3,Android
1c71adf6-1db4-40e5-a356-4228d6fd4c29,5,good,2025-01-11,1.3.3,Android
3242ba2d-2442-4335-bdc0-678af170bf07,5,nice app,2025-01-10,1.3.3,Android
13a514ed-4aab-4088-ac5e-ba7ec9305878,5,extremely interesting app..,2025-01-10,1.3.3,Android
091eb3ad-9b30-46e9-b4ab-fb0d759278e4,2,"They showed first that their targets are being hit daily, but when you take subscription and pay money, you are asked to take another plans. You will not get correct recommendations and whatever they give, next day they will ask to exit. However the messages come to your inbox or on whatsapp that 8 out of 9 targets hit. Now for those tips you have to take one more subscription",2025-01-10,unknown,Android
5a3599a1-6a37-49ca-8aa2-1895cd66ef11,5,best information,2025-01-10,1.3.3,Android
452bbe6b-69e9-4b2b-99bd-aea1491ac149,5,very useful target,2025-01-10,1.3.3,Android
3ff658d0-d2de-4ace-8d27-2eb5604811f9,5,great service,2025-01-10,1.3.3,Android
4e817460-36c1-4d26-b5b8-163c86e2ae6b,5,nice,2025-01-10,1.3.3,Android
c9819e2d-d550-4599-9a44-0abd2671c96b,5,excellent customer,2025-01-09,1.3.3,Android
6e2fa9aa-8b20-4ac8-993e-9c2463607763,1,"Save Money, The recommendation accuracy is around 84%, but the majority of losing stocks are down by 32-40%, while the profit margin is only 5-7%. This makes me feel that most investors, including myself, are experiencing losses.",2025-01-09,unknown,Android
812a9aed-873d-44e4-a3b5-2c6abad809a5,4,it's a good app for traders,2025-01-09,1.3.3,Android
6abbd5c6-6fa3-40ff-83d7-7bdb19ca4435,1,"Honest review!! You need to buy coins 🪙 to review reports, one coin price is 1 rupee. You need to take plan for 8499 for 12 months, currently they are given discount some what 5k . But seriously it's useless to give such money.",2025-01-09,1.3.3,Android
e11db110-3b79-41f5-bfb7-9a29e5fe116b,5,Want best trade recommendations? Try using Liquide with best stock recommendation and instant stock research facility.,2025-01-09,unknown,Android
9e980d2e-3621-430e-b496-99a57c7124f6,5,Liquid Stocks and Mutual Funds helps grow your wealth with instant stock research and trade recommendations. Its stock card insights make it the best for smart investing.,2025-01-09,1.3.3,Android
fd2115ce-bcb8-4da6-b173-e7288baf8a6c,1,We have an update regarding XYZ Please exit from XYZ at the current price level. We are observing a change in momentum on this stock. 3-4 % Profit and 9-10 % Loss,2025-01-09,1.3.3,Android
96ff193f-e55c-438e-9a3e-df6dfd939e8f,1,"Waste of money, no profit from trade given by this app, everytime hitting stoploss and give loss only not support given from app, fake reviews at in Google 4 star, I think actual it must be minus 5 star",2025-01-09,1.3.3,Android
edbe2772-45d8-4fa6-ab5c-f035db1166e9,2,"These days, your recos don't work. You give advice and then ask to exit in loss or at cost.",2025-01-09,1.3.3,Android
2d066134-565f-4b1c-a748-84602ceb940c,5,Good app,2025-01-08,1.3.3,Android
d6d61a07-79ac-459f-85c0-204ef32a5d5a,5,ok,2025-01-08,1.3.3,Android
8953cb9c-527c-478a-a7b1-e154e86b1fd7,5,huj,2025-01-08,1.3.3,Android
e3d3ab64-ab31-45b1-89b5-e11d98e8eb0a,5,"Hands down, this is the best app for instant stock research and recommendations. This app also provides great stock card insights and trade recommendations. Try this out, you will definitely not regret.",2025-01-08,1.3.3,Android
7d63e16c-37c4-441d-86fe-dafeb59fb0d0,5,this is my second day as a paid member... and it seems good to me... I will modify my review in future if there is any need .. right now it's going great 👍,2025-01-08,1.3.3,Android
977b25c3-5c74-462d-81ca-f0e82ac13cc3,5,Best app for Stock market recommendations,2025-01-08,1.3.3,Android
8ec436fc-6be2-48d2-919e-179131e15356,1,"Sometimes it doesn't show new open ipos, then whats the use of this. Rubbish application. Ye app stock buy krne ko recommend krega uska price drop ho jata h fir loss me ye bol deta hai exit kr jao, mera bahut loss iss se, please don't use this app, aur subscription to bilkul mat le lena.",2025-01-08,1.3.3,Android
d8be0d45-50bf-4a28-874b-54a3998cfab0,4,best app in the world,2025-01-08,1.3.3,Android
818cb625-5a89-4a32-adb1-283eb987402d,5,good 💯,2025-01-07,1.3.3,Android
7e3fc996-8e37-4fd8-8d65-8c9a7f85cad0,1,Worst app,2025-01-07,unknown,Android
88695007-1fb8-4820-8485-74cd0ebfd7fe,5,Stock card insights with trade recommendations,2025-01-07,unknown,Android
5198c1bd-08f0-487e-8cba-254118dc9ef0,5,good ai support,2025-01-07,1.3.3,Android
38411a2d-0a7c-4879-b22e-5aae9bb03980,5,nive,2025-01-07,1.3.3,Android
5abdbb55-ac27-49cc-954a-5a14063929d7,5,nice,2025-01-07,1.3.3,Android
2fd96bb4-01a0-4c62-9b0f-48ace4c6d808,1,You are just bombarding my WhatsApp. Even after months of deleting the account. Not a good thing.,2025-01-07,unknown,Android
73cee805-940a-4218-b197-9a44c2cb8120,5,superb,2025-01-06,1.3.3,Android
0b505c6f-6823-436e-bce8-d56a4f704299,5,Stock card insights and trade recommendations,2025-01-06,unknown,Android
74bba609-c550-4db5-8a22-e76ff35d1c60,1,Inke suggestions par jo bhi stock kharidta hu woh sab ludak jate h mera 1.5 lakh ka nuksan ho gaya inke sujhav se,2025-01-06,unknown,Android
c4b62801-1ad9-43b6-8708-1775a7971532,5,Exlent,2025-01-06,1.3.3,Android
aaf08dd3-32f4-4b4f-9d1d-f1bb341305ab,5,awesome,2025-01-06,1.3.3,Android
d8a31f23-b952-43f7-98cc-1e84da9a6ce9,5,good liquide,2025-01-05,1.3.3,Android
ced402f4-c053-4380-9a6a-719ecacb1592,5,सिद्धांत,2025-01-05,1.3.3,Android
a2e64017-7e4f-4e5c-9c72-0cf824ba8ae9,4,fantastic,2025-01-05,1.3.3,Android
fecc36f0-2049-434a-850b-025eeb0f8bf1,1,i am a paid member when i join your calling person said thet option trade tips will given with yearly plan but yet i am not find any trade in option trading call put and second my suggestionis please start commodity on lemo so that i will not use another aap like univest so this is my request you to start commodity tips for yearly paid member,2025-01-05,1.3.3,Android
a16656d9-9ab5-4a4d-a5a9-d786682c3af3,5,good results,2025-01-05,1.3.3,Android
40675e8a-c11c-486c-85e1-3d602b0166b5,5,this is amezing,2025-01-05,1.3.3,Android
1d691d09-26d1-41f4-a046-001a5a007890,5,"limo can advise us stocks information more like piotroski scores , present price valuation, correct price can enter and price for exit , stocks for 1-2 weeks holding for swing. so we can earn from limo by little little profits to stay more in the market. correct me if I'm wrong",2025-01-05,1.3.3,Android
f46dc4a9-5741-4017-8d80-62455aad22a2,5,good,2025-01-05,1.3.3,Android
868f5bc3-eeca-4686-867d-9d15ceff500b,3,"App navigation is slow compared to smallcase. I have subscribed to 3 baskets. But unlike smallcase app, we are able to see only the current return. Kindly add Realized return,dividend, total return(realized return+dividend+current return)..only then can we know, how the basket performed over time",2025-01-04,1.3.3,Android
f2dc243f-3a6c-44a2-8cb1-8f609545e8e3,5,best app,2025-01-04,1.3.3,Android
5591d92d-44c5-4380-be2c-57eeec9a36f2,1,its leaking our identity . after installing this app am getting more spam calls,2025-01-04,unknown,Android
3c5c90eb-ced9-4e2c-94a5-85e4a66770ed,5,good,2025-01-04,1.3.3,Android
dd1e6726-2ae8-424c-b39c-e290a0371250,5,very good,2025-01-04,1.3.3,Android
6b2dfff6-b61e-4e15-b48b-b53e88b64ef5,5,it's good,2025-01-04,1.3.3,Android
b62c833d-582c-409b-b09a-393502f4b128,5,good morning,2025-01-04,1.3.3,Android
c0f7f9a7-c987-45fc-8d73-c7e0c3cc78fb,5,very nice this aips,2025-01-04,1.3.3,Android
9b9ee3c0-312b-4fcf-b297-6ec1a8b1ca07,5,nice,2025-01-04,1.3.3,Android
e00971c4-88a7-453a-a585-bd0a20a52eca,5,good 👍,2025-01-04,1.3.3,Android
f364054d-8d33-4e85-864f-25f4fe14d2cb,5,very good App for beginners & experience stock trader,2025-01-03,1.3.3,Android
7517feba-63d8-4616-a018-0445889be774,5,good app,2025-01-03,1.3.3,Android
619a6ae7-9970-4eef-916e-32fba155d80e,1,You are not providing the basic right to remove a user information from your application. Isn't that a malpractice ? Why don't you allow a user to disconnect broker and/or MF dat from your app? Why do you need 30days time to remove a user details when we opt to delete the account? What are you trying to do with our data? It is a violation of data privacy. ALL other similar applications do have the feature to remove broker and/or mutual fund data of a user whenever a user wishes to do so..,2025-01-03,unknown,Android
07eb6d90-3a45-4d5b-884b-e88d459efe82,2,Not a good experience so far!! There is issue in basket as it keeps on giving prompt for repair with higher amount. Return from basket is not good as well !! Support team is also not much helpful.,2025-01-03,1.3.3,Android
ec28ee40-34a4-40dc-a365-f33ed2713e44,5,good analyst,2025-01-03,1.3.3,Android
4b8fed8e-2728-4e9c-957b-681cf69e9c9d,5,good,2025-01-03,1.3.3,Android
4fb7c123-c7cc-4bac-8939-1ef39fd32921,5,Great AI build app which helps with more details on asking LIMO...,2025-01-03,1.3.3,Android
bc042853-780d-4690-9cf3-2055ba93b07b,5,best app,2025-01-03,1.3.3,Android
d38940eb-62c5-4095-b2e0-15c4d0056ea0,5,Great app,2025-01-03,1.3.3,Android
0340ecfe-5d6a-4f6f-be80-174d7c7cec2f,5,ok,2025-01-03,1.3.3,Android
2b26f135-c7f3-4ec4-b941-6556e41613ba,5,nice 👍,2025-01-03,1.3.3,Android
24b3b891-86e6-4071-be17-89c07e6ab249,1,For everything u need to buy there subscription. Without subscription nothing it's showing,2025-01-03,unknown,Android
271cfa4c-9854-43cd-934d-18cd658f2540,2,ok,2025-01-02,1.3.3,Android
cf27ac51-e20a-4417-b2a4-2bec1cd910af,5,excellent,2025-01-02,1.3.3,Android
cdda6195-7896-4ebf-b0e8-f01b5c472dd5,5,best app,2025-01-02,1.3.3,Android
bfc97a1d-d3bc-4ec7-a96e-277d05a38cf7,5,very good,2025-01-02,1.3.3,Android
3232316a-bc8e-4a02-a502-82356f3d25c6,5,good,2025-01-02,1.3.3,Android
b83f971c-fe6f-4102-8607-7091ad74277d,5,fine,2025-01-02,1.3.3,Android
e88aca92-bab4-4b24-87f3-e9c41383fd91,5,good results,2025-01-02,1.3.3,Android
26721b28-9210-42ab-9222-d29ddc8f9da9,1,Bekar hai yeh main toh toot gaya 🤣,2025-01-02,unknown,Android
e765e2e5-6f0b-49aa-972a-49274743db16,5,good.,2025-01-02,unknown,Android
3180240d-3659-4231-87d0-1406be939ba4,5,Great 👍,2025-01-02,1.3.3,Android
765dd16e-7d22-41f4-98d5-fdbb526dff46,5,nice,2025-01-02,unknown,Android
93478550-26dd-4ab4-b9d8-cbdbc41577fd,5,it is very helpful,2025-01-02,1.3.3,Android
1491bfa4-37f4-4b42-aaf3-3bb86b86295a,5,good 😊,2025-01-02,1.3.3,Android
6650fb37-1775-469a-9df2-0893e575eaba,4,very useful app,2025-01-02,1.3.3,Android
4ff8890f-be7b-48bd-a7b2-2b7e894413b0,4,best,2025-01-02,1.3.3,Android
a10dc7c4-84d9-4cb1-bf7a-38464fdf0d5f,5,Stock Card insights and really recommend for trade recommendations,2025-01-02,unknown,Android
bf339f93-a57e-4a8b-9dd6-e85f019f0726,1,"Bakwas app,after taking paid subscription 90% of their trade results in loss.",2025-01-02,1.3.3,Android
0c6e0d55-53e2-4c71-b475-dc4bd93bb6c8,5,It will be better if you introduce option to sync portfolio to also reflect stocks purchased directly from broker platform.,2025-01-02,1.3.3,Android
e064afbc-8ff1-4727-af9e-368041160013,5,❤️❤️,2025-01-01,1.3.3,Android
da3ddbbf-2b35-4c88-8629-77dfc948d73a,5,good,2025-01-01,1.3.3,Android
a27c0b9f-7c95-4b1c-9913-49774a06a8dd,1,Don't go for it wrong prediction every day I have too much just because of liquid prediction Market just went opposite every day,2025-01-01,1.3.3,Android
bfa0650a-689f-4bb2-9a82-3351df9ce5c0,5,good service,2025-01-01,1.3.3,Android
b91d0b35-eab8-4637-a261-f5f35c9096ad,5,good,2024-12-31,1.3.3,Android
5c9dc089-b826-41d2-ad84-94ff4e271d34,1,Very bad because chargeable aap,2024-12-31,1.3.3,Android
779ec90d-5adc-4d0f-8ad9-91851a1a96a5,5,best,2024-12-31,1.3.3,Android
3ac0546a-da07-4a09-9cb2-c6e98e5ee385,5,I Love ❤️,2024-12-31,1.3.3,Android
0354b816-0d18-4e31-8c5b-c8692329f4b9,5,very good👍👍👍👍👍,2024-12-31,1.3.3,Android
a28b4cec-51cf-43d5-a645-9f044167715d,5,nice,2024-12-30,1.3.3,Android
05cf24a1-1bbc-47f4-a4dd-9c29962ced0b,1,"सबसे फालतू रिसर्च है इनका, 10 में से 5/6 स्टॉपलॉस ट्रिगर होता है, बाकी 2/3 का टारगेट से पहले ही बुक कराता है 2/3 का नो प्रॉफिट नो लॉस पे बुक कराता है। 4 महीने से जारी है. आज भी 2/2 एसएल हुआ है",2024-12-30,1.3.3,Android
90dd98d5-764c-4461-b53d-20dc642ae3c2,1,EXCELLENT APP,2024-12-30,1.3.3,Android
738efeb5-5996-4e06-b239-745894ffae24,1,Reported statistics sre fraud,2024-12-30,1.3.3,Android
274a194f-a121-43e5-96c6-2cb6e7ec4631,5,good,2024-12-30,1.3.3,Android
3310ecd7-9edb-475f-93a6-79f265468860,4,can give 5th star after using it,2024-12-29,1.3.3,Android
a429c83d-0389-443f-a2bc-bb6c949f9623,5,nice,2024-12-29,1.3.3,Android
111cc366-f240-4625-b9d9-85435107aea9,5,good,2024-12-29,1.3.3,Android
fb47905b-4f3b-413d-b74c-59a798158356,5,good,2024-12-29,1.3.3,Android
b9fcfa7f-c142-45d1-94af-c6d65065326d,5,im very happy 😊,2024-12-29,1.3.3,Android
7311e7ac-f9f5-4427-b620-497499e8b0c6,5,good,2024-12-29,1.3.3,Android
e6b96405-07de-4c22-9656-57a63f2c8562,5,liked the report... nice,2024-12-29,1.3.3,Android
70c13d99-4555-4500-bc3e-936b7d6b9b61,5,good,2024-12-29,1.3.3,Android
f7e43be1-3675-4cd3-91c7-b91cfb7003b4,5,very good analysis information LIQUIDE,2024-12-29,1.3.3,Android
2d7c8f87-4360-494d-888f-aefe98e807ed,5,good,2024-12-28,1.3.3,Android
0f3a1232-6cfe-4579-9c38-85259d15fa4a,5,very good app,2024-12-28,unknown,Android
be4c5357-d147-4891-acba-04a6aebf6009,1,"Its a scam. Their so called specialized, tailored elite finance management service is a hoax. DONT FALL PREY to it. By the way, they havent even refunded anything inspite of committing tht they will basis prorata billing. #blackscam",2024-12-28,unknown,Android
fa510dae-1b9f-443f-8cf8-668211c64a2c,5,very nice 👍,2024-12-28,1.3.3,Android
394a6ad8-6205-433c-8a8c-701716259581,5,good,2024-12-28,1.3.3,Android
5d9112f6-1525-4cd7-b88f-98ea0f1f2f9c,5,good,2024-12-27,1.3.3,Android
295d40f0-93a4-4a30-810f-f4768814428c,5,good,2024-12-27,1.3.3,Android
f6046b39-70b0-4f2d-bd70-cb2c28af4b34,1,"Paid service ,more time advertising for subscription. Not useful for me.",2024-12-27,1.3.3,Android
f38dfbe0-210f-4578-8ae8-72a885e28977,5,Instant stock with trade recommendations,2024-12-27,unknown,Android
2e76872d-58d5-403f-aea2-f47af53846d3,1,Never purchase Arjun of liquid. You will never become profitable,2024-12-27,1.3.3,Android
0d376259-cdd0-43fc-9d58-2349167c3669,5,"Wealth , instant stock research app",2024-12-27,unknown,Android
ed9025b7-7c6a-4e66-b35d-5942ff2f8ae7,5,nice app,2024-12-27,1.3.3,Android
0a9cbc69-0360-4edb-9fb7-878f73dfa656,1,okay,2024-12-27,1.3.3,Android
dfc5b51a-679c-4ce8-9001-317bad6c4f33,5,impressive,2024-12-27,1.3.3,Android
c538583c-687a-47a2-8bbc-7fef845af855,5,Amazing App 👍,2024-12-27,unknown,Android
fcee18c1-62b7-4291-ad7f-86c0fbd0c380,1,"This app is manipulation of customer mind ,like Harshad Mehata",2024-12-26,unknown,Android
8d0439b9-43b0-42d5-b2c0-2c54ac96bfbc,1,"Every time I enter into trade backing there recommendation, next day or in some day they ask to exit and put the blame on ergonomic changes.",2024-12-26,1.3.3,Android
f9d52cc4-40d2-4877-8a49-b5a15e044a93,5,good,2024-12-26,1.3.3,Android
d554da10-0279-475a-afb5-342408330424,1,Just avrage,2024-12-26,1.3.3,Android
b66ad0e9-023f-4983-8314-cad5906e1976,5,very Nice Services,2024-12-26,1.3.3,Android
c29bbe08-6901-41d9-9e80-402146e68264,5,super app,2024-12-26,1.3.3,Android
19f9367e-7c7e-429e-b25e-cab5741dd09c,5,very good,2024-12-25,unknown,Android
c8a6c893-ca70-4988-80e7-93e00f60bf0c,5,yes it's very early to comment but your rational is good 👍,2024-12-25,1.3.3,Android
a6f7b1e1-a987-4c4f-90d0-7c3f24f15748,5,good,2024-12-25,1.3.3,Android
42631615-87f4-4305-9d92-90d85c107922,5,Good,2024-12-25,1.3.3,Android
e35547db-f18e-4e51-adce-dacedde427f7,5,good,2024-12-25,1.3.3,Android
9aeb742e-434e-4889-9307-2fcba232e715,5,very good,2024-12-25,1.3.3,Android
9acfc673-26a1-406f-9206-d96cb0c1f023,5,good,2024-12-25,1.3.3,Android
a7d1f45d-99c9-4368-9226-9b218f4fbaac,5,very help full app,2024-12-25,1.3.3,Android
151d1082-510e-4215-99d4-de5b3b4a64eb,5,everyone must install this application for investing guidance it's just love it 🐱,2024-12-24,1.3.3,Android
679730d3-44d4-480d-94da-9e35c4f42406,1,Worst app,2024-12-24,1.3.3,Android
0b1e5fb8-2afa-4fe4-9979-b8af9abfc411,5,good,2024-12-24,1.3.3,Android
a095dbeb-6c54-45f0-8cf2-2ba3415a5143,1,Don't buy premium plans from liquide bcz they have no idea of short term stocks I have made to transactions buy recommendation of liquid can I get loss in both and for long term investment stocks are already safe so don't be panic,2024-12-24,1.3.3,Android
64770e9d-4191-41c0-b7a2-d1f23a6d2322,2,It's a mediocre app...they calculate their returns in the most optimistic way which are nearly impossible to execute by use. The high rating seems that they are not genuine nature. The app is good for getting details about particular stock but that information is usually free at other sites,2024-12-24,1.3.3,Android
1ed9a0da-9450-41b6-8dee-713931a730ad,5,good one,2024-12-24,1.3.3,Android
8d4ecb38-d17f-45d5-995f-5984565fa3a6,5,good,2024-12-24,1.3.3,Android
806bcbff-834e-4ee0-bd6a-a6a3898d3db2,5,Wealth and best recommendation,2024-12-23,unknown,Android
b4ebcea9-d8aa-4e6e-9c82-be34f5d57cb8,5,Trade recommendations best app,2024-12-23,unknown,Android
fa34ae8b-8e41-4622-80b3-767dfc6af611,5,excellent,2024-12-23,1.3.3,Android
65bc49f5-09cd-4b32-9f7a-a01c341c2f0e,5,nice,2024-12-23,1.3.3,Android
95959a7e-efc3-47d8-a08d-23f7230a71c6,5,pretty good,2024-12-23,1.3.3,Android
76d196f8-ae63-4aa1-8406-f0f3793a4888,5,"Awesome app that I have been searching for, to the point data on all aspects",2024-12-23,1.3.3,Android
7cc90566-6b50-4d61-bc49-c4c539f4e356,5,good,2024-12-23,1.3.3,Android
6b98adb1-a56c-45bf-9c33-3eb38d9b015b,5,great recommendation,2024-12-23,1.3.3,Android
48d38b58-5e8d-4bce-a7f8-80b72f9d8047,4,very eagerly reading your report.,2024-12-22,1.3.3,Android
67a6bd2f-db0c-4e05-8e6e-dc2d480aea43,5,super duper nice very good outstanding 👏👍,2024-12-22,unknown,Android
5b73f2f0-1118-4774-96e6-242bb32ef022,5,good 👍,2024-12-22,1.3.3,Android
cef173fa-4e0a-4fbb-be3b-31e9199f2abc,5,Great performance easy in use,2024-12-22,1.3.3,Android
4ce25282-fb18-432a-a57f-35911d909e40,5,amazing 😍i check this,2024-12-22,1.3.3,Android
45ecc2d2-3603-418b-9781-5e3069c8fc7c,5,outstanding,2024-12-22,1.3.3,Android
949d1180-9a71-4540-bfbf-b798c1f91fda,5,Nice Service...👌👌👌,2024-12-22,1.3.3,Android
db4d47c9-ad16-489f-955c-d99601c07537,5,better,2024-12-22,1.3.3,Android
3168a952-1230-4e11-972b-78d90bc59119,5,Smart way to know about stock reports,2024-12-21,1.3.3,Android
30769d64-ce8a-42c8-9cae-bcc57b20f9db,5,Excellent,2024-12-21,1.3.3,Android
7a7932fc-6eb5-4f89-ba9b-ad7b632fd621,5,Not Good they will give 10stocks ..1 wil work.. they will show which one is done before purchasing premium Plz try other platforms,2024-12-21,1.3.3,Android
6e001206-c574-445d-be51-1be9d40c3099,5,very very useful,2024-12-21,1.3.3,Android
3b97503c-cbf3-45eb-a68b-48312b197b9d,5,Great,2024-12-21,1.3.3,Android
fdabd42a-a129-4e8b-a671-beb151e2e48c,1,Support chat is very slow Most of the time not able to track the external portfolios. Service is pathetic.,2024-12-21,1.3.3,Android
b3669cb2-5570-4942-a099-8ff5f7ebecc4,4,useful n easy to use,2024-12-21,1.3.3,Android
036eb42f-f55f-43d4-80a8-2c90b2035886,5,very useful 😁,2024-12-21,unknown,Android
37ac0705-9aa8-4623-a7d0-0472d11f549b,5,awesome👍,2024-12-21,1.3.3,Android
62006346-ab4a-4010-aa02-7eb47b5661b5,5,goodest,2024-12-21,1.3.3,Android
8a6e74aa-1559-45d2-b76b-614ff6cb2b1d,5,limo is a great 👍 👌,2024-12-20,1.3.3,Android
21e838c9-cc93-483a-8c33-fb7ec62256b2,5,So far so good. Asking for a joining fee of 2999 for 3 months and 8999 for 12 months. i think its a bit much. you should have a starters monthly plan. let people use it to the full potential and then ask for fee or a percentage of profit. actually companies do not trust the customer fully and want to charge fees upfront. This scene should change. India is changing and so should the service providers/companies. Rest i will put a down a review soon. 20/12/24.,2024-12-20,1.3.3,Android
253299ab-a6fa-44ef-85f0-3399d6f67656,2,"Trade recommendations are mostly a fluke. Scalping for 1-2 % profits while getting bad hits on loss trades. Haven't been able to even recoup the fees i paid in months, while using a large capital",2024-12-20,1.3.3,Android
db351ab5-cdf1-4d1d-b422-4600f5fb9597,5,"Excellent app, it's tell us to apply IPO's or not and it monitor our portfolio",2024-12-20,1.3.3,Android
efe0ca82-677b-4587-ad2b-39925cbb542f,5,nice,2024-12-20,1.3.3,Android
865bf1ed-39f1-4f2d-91bb-758168dce32b,5,outstanding,2024-12-20,1.3.3,Android
9beaf28c-3199-4a46-b670-4282d5cfb0b2,5,Great app,2024-12-20,1.3.3,Android
e2152470-0f37-4f0d-8695-9e2a763fbd9a,5,nice,2024-12-20,1.3.3,Android
a783d0d5-bde1-4497-a3b6-3fd19b177799,5,very good app,2024-12-20,1.3.3,Android
1ecf98e2-a838-4be9-95c0-9488c8e98850,5,nice 👍,2024-12-19,1.3.3,Android
dc57e1ab-7196-4696-8270-2afaf26e25fd,5,This is what I want.,2024-12-19,1.3.3,Android
a35ff084-6e0e-42dd-9e2b-5d84539f9fb9,5,thank for lumo,2024-12-19,1.3.3,Android
b25e677f-9c46-4a8a-a301-4cf4acda66b6,1,This app doesnt connect to the desired brokers. Every time it asks OTP and then the app shuts down.,2024-12-19,1.3.3,Android
023072e6-cbbe-4b89-b769-73419d9306f0,5,good app 🐥Thank🙏 you,2024-12-19,1.3.3,Android
3d4001fc-0fd5-427d-8065-ed0c576d1a91,5,best app,2024-12-19,1.3.3,Android
77fdd655-7715-4d58-8001-15ff79c056aa,5,nice,2024-12-19,1.3.3,Android
54da17b5-49a4-4545-b3d7-6badd6fc001c,4,"using started, i will review later",2024-12-19,1.3.3,Android
5abbc250-ad1f-4afe-a98d-50be34f81c82,5,best,2024-12-19,unknown,Android
04cf28f7-86b7-424f-ad68-6b2deeac8b34,5,Good for information on stocks,2024-12-19,1.3.3,Android
28bc8bea-6849-457e-a6a0-276c96f79959,1,"This app is bad, it just asked me to sell, I booked a loss in one trade and now it has gone up.",2024-12-19,1.3.3,Android
2b5f77d4-c2c4-4809-a6cb-34a8f57f2212,5,good 👍,2024-12-19,1.3.3,Android
2305ea16-6dc8-4b7d-9d9a-57e15edf04cf,5,great app,2024-12-19,1.3.3,Android
3b50f60b-2ef4-4764-855d-c695b87a67a6,5,super,2024-12-18,1.3.3,Android
8af56c63-088e-4fa7-88fb-3ffadf4742cf,5,super,2024-12-18,unknown,Android
23b33231-e8ec-4d61-9630-b26560f25328,5,छान आहे,2024-12-18,1.3.3,Android
cb4ee5b3-f556-42f7-bdd5-ec3d907d5e3a,5,good experience with this app,2024-12-18,1.3.3,Android
39ce6b63-08e4-485a-8872-50c8b20eb8d7,5,very helpful for the beginners,2024-12-18,1.3.3,Android
8932e6d2-51b2-4d89-bab0-2ba5e41e1c5c,5,good,2024-12-18,1.3.3,Android
1d39c689-81e4-4184-8cf4-2796d30ff197,5,nice app,2024-12-18,1.3.3,Android
8059bf0c-0271-4c8d-81c5-b4a29c53809c,5,let see after some time,2024-12-17,1.3.3,Android
